p1,p2,label,f_label
Q9NRD5,O14737,1,PPI
Q1MSJ5,O14744,0,IDPPI
Q7Z3B3,O14744,0,IDPPI
Q8IYX8,O14744,0,IDPPI
Q8NEW7,O14744,0,IDPPI
Q17RF5,O14745,0,IDPPI
P78364,O14746,0,IDPPI
Q86YP4,O14746,0,IDPPI
Q9UI36,O14746,0,IDPPI
O15544,O14756,0,IDPPI
Q9ULW0,O14756,0,IDPPI
Q9ULZ1,O14756,0,IDPPI
Q9ULN7,O14757,0,IDPPI
P49716,O14764,0,IDPPI
Q6L8G9,O14764,0,IDPPI
O00232,O14772,0,PPI
O43493,O14772,0,IDPPI
O95429,O14772,0,IDPPI
P78312,O14772,0,IDPPI
Q9NWH9,O14772,0,IDPPI
Q96QE3,O14777,0,IDPPI
Q9P1Z2,O14777,1,PPI
Q9UBU3,O14777,0,IDPPI
A1A5C7,O14782,0,PPI
Q7Z7G2,O14782,0,IDPPI
Q9H8U3,O14782,0,IDPPI
Q702N8,O14786,0,IDPPI
O94850,O14792,0,IDPPI
Q8NEQ6,O14792,0,IDPPI
Q9H9H5,O14792,0,IDPPI
P17542,O14793,0,IDPPI
Q6NYC8,O14793,0,IDPPI
Q8IVN3,O14793,0,IDPPI
Q9NS68,O14793,0,IDPPI
Q8NC44,O14795,0,IDPPI
Q9NYF8,O14795,0,IDPPI
O15266,O14796,0,IDPPI
Q86SX3,O14796,0,IDPPI
Q86Y26,O14796,1,IDPPI
I3L1E1,O14807,0,IDPPI
Q8IYA8,O14807,0,IDPPI
P28799,O14817,1,PPI
Q99750,O14817,1,IDPPI
Q9NRQ2,O14817,1,PPI
P25789,O14818,1,PPI
Q6ZYL4,O14818,0,IDPPI
Q92567,O14827,0,IDPPI
Q96Q06,O14827,0,IDPPI
Q96KT0,O14830,0,IDPPI
Q14549,O14832,0,IDPPI
Q5TCM9,O14832,0,IDPPI
A2A3K4,O14841,0,PPI
O60284,O14841,0,IDPPI
P78424,O14841,1,IDPPI
P11912,O14843,1,PPI
Q8ND83,O14862,0,IDPPI
P0CL82,O14874,0,IDPPI
Q8NHZ8,O14879,0,IDPPI
A8MQB3,O14880,0,IDPPI
O14735,O14880,1,PPI
Q14CN2,O14880,1,PPI
Q9BVC6,O14880,1,IDPPI
Q13316,O14893,0,IDPPI
Q9NPF0,O14893,0,IDPPI
Q9NZD8,O14893,1,PPI
P48645,O14896,0,IDPPI
Q8N307,O14896,0,IDPPI
Q6ZNC4,O14904,0,IDPPI
Q8WW18,O14904,0,IDPPI
Q96JP5,O14904,0,IDPPI
Q3KQU3,O14907,0,IDPPI
O75167,O14908,0,IDPPI
Q969W3,O14908,0,IDPPI
Q96M34,O14908,0,IDPPI
O14904,O14910,0,PPI
Q14168,O14910,1,PPI
Q69YW2,O14910,0,IDPPI
Q13113,O14921,0,IDPPI
Q6PEY1,O14925,1,IDPPI
Q9Y467,O14926,0,IDPPI
Q8IXP5,O14929,0,IDPPI
Q8N326,O14929,0,IDPPI
Q8NC74,O14929,0,IDPPI
Q9H5V9,O14929,1,PPI
Q8NCQ2,O14936,0,IDPPI
P19544,O14944,0,IDPPI
Q9C056,O14944,0,IDPPI
P55197,O14949,0,IDPPI
Q6ZVT6,O14949,0,IDPPI
O14744,O14957,0,PPI
Q5XKR4,O14957,0,IDPPI
Q96QT6,O14960,0,IDPPI
Q9Y2H5,O14960,0,IDPPI
P0CL81,O14967,0,IDPPI
Q5U5X8,O14967,0,IDPPI
Q9UHB6,O14972,0,IDPPI
Q8IYE1,O14975,0,IDPPI
Q96E39,O14975,0,IDPPI
P59103,O14976,0,IDPPI
Q68G75,O14976,0,IDPPI
Q8WUB2,O14981,0,IDPPI
O00519,O14994,0,PPI
F5H4A9,O15013,0,IDPPI
P51816,O15015,0,IDPPI
Q99750,O15015,1,IDPPI
Q3LI60,O15031,0,IDPPI
Q6IC83,O15031,0,IDPPI
P78411,O15033,0,IDPPI
Q5JUK2,O15033,0,IDPPI
P31269,O15037,0,IDPPI
O95411,O15041,0,IDPPI
P0CE67,O15041,0,IDPPI
O00560,O15049,1,IDPPI
O60341,O15060,1,IDPPI
Q5QJ38,O15066,0,IDPPI
Q5VTB9,O15072,0,IDPPI
O00230,O15075,0,IDPPI
O15371,O15084,1,PPI
Q0VD86,O15084,1,IDPPI
B2CW77,O15105,0,IDPPI
Q6IPM2,O15111,0,IDPPI
Q8WWI1,O15111,0,IDPPI
Q8IY63,O15118,0,IDPPI
P53539,O15120,0,IDPPI
Q5TH74,O15120,0,IDPPI
Q9BRS8,O15120,0,IDPPI
Q9BW71,O15120,0,IDPPI
Q8TAM6,O15121,0,IDPPI
Q8IW50,O15123,0,IDPPI
Q96PX6,O15123,0,IDPPI
Q9BQE6,O15143,0,IDPPI
A6NCJ1,O15144,0,IDPPI
Q96LK8,O15144,0,IDPPI
O43365,O15145,1,IDPPI
Q5JRC9,O15145,0,IDPPI
Q96IT1,O15145,0,IDPPI
Q12846,O15155,1,PPI
Q13526,O15156,1,IDPPI
Q92882,O15156,1,IDPPI
O95886,O15160,0,IDPPI
P35452,O15160,1,IDPPI
P52435,O15160,1,PPI
Q05195,O15160,0,IDPPI
Q53FD0,O15160,1,IDPPI
Q8WWI1,O15160,0,IDPPI
Q9H4Y5,O15160,1,PPI
Q9HAV7,O15160,1,PPI
Q9NYA3,O15160,1,IDPPI
Q9UBB9,O15160,1,PPI
Q9UHP6,O15160,1,PPI
Q9UIH9,O15160,1,IDPPI
Q9Y3Q8,O15160,1,IDPPI
O60906,O15173,1,PPI
P01031,O15173,1,PPI
Q8N2M4,O15173,1,PPI
Q96PS8,O15173,1,PPI
O43186,O15194,0,IDPPI
O75177,O15194,0,IDPPI
Q99618,O15194,1,IDPPI
Q9Y2B9,O15198,0,IDPPI
Q7Z2Z1,O15204,0,IDPPI
Q3LI61,O15205,0,IDPPI
Q5T230,O15205,0,IDPPI
Q96MN9,O15205,0,IDPPI
A8MQ03,O15211,1,IDPPI
Q6UY14,O15211,1,PPI
P55197,O15212,0,IDPPI
Q9BVG8,O15212,1,PPI
Q9NY87,O15212,0,IDPPI
Q8N7R1,O15213,0,IDPPI
O00623,O15226,0,PPI
O95793,O15226,1,PPI
Q8N7R1,O15235,0,IDPPI
Q8N9X5,O15244,0,IDPPI
A8MUP2,O15254,0,PPI
Q8N3J3,O15258,0,IDPPI
Q96J88,O15258,0,IDPPI
A8MXD5,O15259,0,PPI
Q13066,O15259,0,IDPPI
Q2M3A8,O15259,0,IDPPI
Q3LI73,O15260,0,IDPPI
Q8IYW5,O15260,0,IDPPI
A4FU69,O15269,0,PPI
A6NGH7,O15269,0,PPI
P07492,O15270,0,IDPPI
Q9HBE1,O15270,0,IDPPI
Q9UBG3,O15270,0,IDPPI
Q13227,O15273,0,IDPPI
C9JQI7,O15287,0,PPI
P0C2W7,O15287,0,IDPPI
P13805,O15287,0,IDPPI
Q14153,O15287,0,IDPPI
Q14865,O15287,0,IDPPI
Q7Z6I5,O15287,0,IDPPI
Q8N6Y0,O15287,1,IDPPI
Q6Q0C0,O15294,1,PPI
Q96C92,O15296,0,IDPPI
H3BRN8,O15297,0,PPI
Q6NV74,O15304,0,IDPPI
Q96DT7,O15304,0,IDPPI
A5PL33,O15305,0,IDPPI
P53814,O15305,0,IDPPI
Q86UA6,O15315,1,PPI
A0MZ66,O15321,0,IDPPI
Q2NL68,O15321,0,IDPPI
Q8WWF1,O15321,0,IDPPI
P0C7T5,O15327,0,IDPPI
Q5VWK0,O15327,0,IDPPI
Q9ULS5,O15335,0,IDPPI
A4GXA9,O15342,0,PPI
P35372,O15342,1,PPI
Q96JQ5,O15342,1,PPI
Q9UBB9,O15371,1,PPI
Q5T481,O15372,0,IDPPI
Q9BQM9,O15372,0,IDPPI
O43653,O15374,1,PPI
Q9H987,O15374,0,IDPPI
Q6PB30,O15375,0,IDPPI
Q6UXB2,O15375,0,IDPPI
Q9UJY1,O15375,1,PPI
A6NGZ8,O15389,0,IDPPI
Q8TAI1,O15389,0,IDPPI
Q9Y5R6,O15389,0,IDPPI
A6ND91,O15392,0,PPI
P35325,O15392,0,IDPPI
O00526,O15393,1,PPI
Q6PI25,O15393,1,PPI
Q8N661,O15393,1,PPI
Q8TCY5,O15393,0,IDPPI
Q8WXQ3,O15393,0,IDPPI
Q9BU79,O15393,1,PPI
P17677,O15400,0,IDPPI
P20810,O15400,0,IDPPI
Q9H098,O15400,0,IDPPI
B1AK76,O15403,0,IDPPI
Q6P1L5,O15403,0,IDPPI
P17481,O15427,0,IDPPI
Q8N8G2,O15427,0,IDPPI
Q92567,O15427,0,IDPPI
Q8WWY7,O15432,0,IDPPI
Q96JN0,O15438,0,IDPPI
Q5SRN2,O15440,0,IDPPI
Q9BR10,O15440,0,IDPPI
P07498,O15455,0,IDPPI
Q5T871,O15455,0,IDPPI
P01160,O15457,0,IDPPI
Q6PGQ1,O15457,0,IDPPI
A0FGR9,O15460,0,PPI
P05114,O15466,0,IDPPI
Q9BRR8,O15467,0,IDPPI
Q14549,O15481,0,IDPPI
Q96HZ7,O15481,0,IDPPI
Q96K80,O15481,0,IDPPI
Q9UJT2,O15492,0,IDPPI
O60479,O15498,0,IDPPI
H0YL09,O15503,0,IDPPI
Q8IXP5,O15503,0,IDPPI
O43612,O15511,0,IDPPI
Q7Z309,O15511,0,IDPPI
Q9BXN6,O15511,0,IDPPI
B0FP48,O15514,0,PPI
Q4VC39,O15514,0,IDPPI
Q8N5Q1,O15514,0,IDPPI
A0AVI4,O15520,0,PPI
P01213,O15520,0,IDPPI
Q9HD64,O15520,0,IDPPI
Q8N554,O15523,0,IDPPI
Q5T035,O15524,0,IDPPI
Q7Z7K2,O15524,0,IDPPI
Q96LC9,O15524,0,IDPPI
Q6L8G4,O15527,0,IDPPI
Q6RUI8,O15527,0,IDPPI
Q8IZA3,O15527,0,IDPPI
Q9BYR6,O15528,0,IDPPI
Q9H8U3,O15528,0,IDPPI
A4FU49,O15529,0,IDPPI
Q8N729,O15530,0,IDPPI
P17676,O15537,0,IDPPI
Q9BUV8,O15537,0,IDPPI
P17676,O15540,0,IDPPI
O15455,O15550,0,PPI
P11161,O15550,0,IDPPI
Q6P6B1,O15550,0,IDPPI
P17542,O15553,0,IDPPI
Q6PB30,O15553,0,IDPPI
Q8IY92,O43143,0,IDPPI
A6NF89,O43148,0,PPI
E5RG02,O43148,0,PPI
Q5JUK2,O43148,0,IDPPI
Q9BVV6,O43148,0,IDPPI
P30536,O43150,0,IDPPI
Q8NAF0,O43156,0,IDPPI
Q96B54,O43169,0,IDPPI
Q9UK33,O43173,0,IDPPI
Q16204,O43174,0,IDPPI
Q7Z417,O43174,0,IDPPI
Q8NFJ8,O43175,0,IDPPI
Q13522,O43181,0,IDPPI
Q1MSJ5,O43181,0,IDPPI
P32242,O43184,1,IDPPI
Q9NZD8,O43186,1,IDPPI
Q9BVV6,O43187,0,IDPPI
A0AVF1,O43193,0,PPI
O14841,O43193,0,PPI
Q07627,O43193,0,IDPPI
Q5H8A3,O43194,0,IDPPI
Q8IYU4,O43194,0,IDPPI
Q765P7,O43196,0,IDPPI
Q8WWG9,O43196,0,IDPPI
Q9BWW7,O43240,0,IDPPI
Q9HBU1,O43240,0,IDPPI
Q96EE4,O43246,0,IDPPI
P36406,O43247,1,IDPPI
P07492,O43252,0,IDPPI
Q8NCQ2,O43252,0,IDPPI
Q86XR5,O43264,0,IDPPI
Q8IUI4,O43264,0,IDPPI
P57055,O43272,0,IDPPI
Q13516,O43272,0,IDPPI
Q5JTZ5,O43272,0,IDPPI
A4D1E9,O43291,0,PPI
O00139,O43291,0,PPI
A1A4S6,O43292,0,PPI
Q6L8H4,O43292,0,IDPPI
Q86YP4,O43292,0,IDPPI
Q9NQB0,O43292,0,IDPPI
A8MV23,O43295,0,PPI
F2Z3F1,O43295,0,IDPPI
O00180,O43295,0,PPI
Q92585,O43295,0,IDPPI
Q9UIU6,O43295,0,IDPPI
Q562F6,O43296,0,IDPPI
Q6UWT4,O43296,0,IDPPI
A6NGK3,O43299,0,IDPPI
Q6UXB0,O43299,0,IDPPI
Q8N1F7,O43299,1,PPI
Q8WW38,O43299,0,IDPPI
P59090,O43300,0,IDPPI
A6NLC5,O43301,0,IDPPI
Q96PM9,O43304,0,IDPPI
O00762,O43306,0,PPI
O00746,O43307,0,PPI
O75920,O43314,0,IDPPI
P78424,O43314,1,IDPPI
Q6URK8,O43315,0,IDPPI
Q8IYA8,O43315,0,IDPPI
O15195,O43325,0,PPI
P02686,O43353,0,IDPPI
Q86T90,O43395,0,IDPPI
O15240,O43396,0,IDPPI
P01148,O43396,0,IDPPI
Q8IW50,O43402,0,IDPPI
Q96B18,O43402,0,IDPPI
Q9UIH9,O43402,0,IDPPI
P01135,O43405,0,IDPPI
Q8IVT2,O43405,0,IDPPI
A8MTL0,O43414,0,PPI
Q14244,O43414,0,IDPPI
Q6ZQR2,O43422,0,IDPPI
Q8N0W7,O43422,0,IDPPI
O43264,O43424,0,PPI
P81172,O43424,0,IDPPI
O14599,O43427,0,IDPPI
O75071,O43448,0,IDPPI
P02808,O43448,0,IDPPI
Q9BYQ3,O43448,0,IDPPI
Q4LEZ3,O43451,0,IDPPI
Q9UIS9,O43451,0,IDPPI
Q8WV24,O43463,0,IDPPI
Q15170,O43464,0,IDPPI
Q9ULJ3,O43464,0,IDPPI
A3QJZ6,O43482,0,PPI
A8K830,O43482,0,IDPPI
O00287,O43482,0,IDPPI
O00757,O43482,0,PPI
O14561,O43482,1,PPI
Q8TAV5,O43482,0,IDPPI
Q9HAQ2,O43482,1,PPI
A4D1E9,O43490,0,PPI
Q96AV8,O43502,0,IDPPI
Q9H320,O43502,0,IDPPI
Q8NDX6,O43504,0,IDPPI
Q8WW38,O43504,0,IDPPI
Q8IXT1,O43513,0,IDPPI
Q96CS2,O43513,1,PPI
Q9H9H5,O43541,0,IDPPI
Q14244,O43542,0,IDPPI
Q16637,O43543,0,IDPPI
Q8WY22,O43543,0,IDPPI
P81172,O43548,0,IDPPI
A6NFK2,O43556,0,IDPPI
P35637,O43556,0,IDPPI
O43583,O43557,0,IDPPI
Q8IXQ4,O43557,0,IDPPI
Q9H7B7,O43557,0,IDPPI
Q8TDT2,O43561,1,IDPPI
Q96B21,O43561,1,IDPPI
Q96BI3,O43561,1,IDPPI
Q96CE8,O43561,1,IDPPI
Q9BZV2,O43561,1,IDPPI
Q9GZW8,O43561,1,IDPPI
Q9NR31,O43561,1,IDPPI
Q9NXF8,O43561,1,IDPPI
H0YL09,O43567,0,IDPPI
O15031,O43567,0,PPI
Q14526,O43567,0,IDPPI
O43521,O43570,0,IDPPI
Q5BKX8,O43570,0,IDPPI
Q86X53,O43570,0,IDPPI
Q9Y228,O43586,1,IDPPI
Q0VD86,O43586,0,IDPPI
Q16517,O43586,0,IDPPI
Q6PB30,O43586,0,IDPPI
Q96T60,O43586,1,PPI
O43555,O43592,0,IDPPI
Q14140,O43592,0,IDPPI
Q3LI66,O43592,0,IDPPI
Q5SV17,O43603,0,IDPPI
Q8IWB4,O43603,0,IDPPI
Q9NY43,O43603,0,IDPPI
O43272,O43613,0,PPI
O43502,O43617,0,PPI
Q4VCS5,O43617,0,IDPPI
P59991,O43623,0,IDPPI
Q3LI81,O43623,0,IDPPI
Q96F45,O43623,0,IDPPI
Q96QH2,O43623,0,IDPPI
P0C7X2,O43633,0,IDPPI
P18848,O43633,0,IDPPI
O14735,O43653,1,PPI
Q96DZ9,O43653,1,IDPPI
Q9UKR5,O43653,1,PPI
A1L4K1,O43657,0,PPI
O14980,O43657,0,PPI
Q5T870,O43657,0,IDPPI
O00198,O43660,0,IDPPI
Q6ZS62,O43660,0,IDPPI
Q96MC4,O43660,0,IDPPI
A4D161,O43663,0,PPI
A8K5M9,O43663,0,IDPPI
P0C0P6,O43663,0,IDPPI
Q86X59,O43663,0,IDPPI
Q96PG1,O43663,0,IDPPI
Q03828,O43676,0,IDPPI
Q5T750,O43676,0,IDPPI
P49711,O43678,0,IDPPI
Q96GL9,O43681,1,IDPPI
Q02446,O43681,0,IDPPI
Q16378,O43681,1,IDPPI
Q5JX71,O43681,1,IDPPI
Q96E16,O43681,1,IDPPI
Q15773,O43684,0,IDPPI
Q9BXY8,O43688,0,IDPPI
Q9NRE2,O43688,0,IDPPI
O14657,O43692,0,PPI
Q6UXP3,O43692,0,IDPPI
Q9UPV9,O43699,0,IDPPI
O15160,O43704,0,PPI
Q49MG5,O43704,0,IDPPI
P0CL80,O43707,0,IDPPI
Q5VUM1,O43707,0,IDPPI
Q8N2C9,O43707,0,IDPPI
Q9BUA3,O43707,0,IDPPI
A8MT70,O43709,0,IDPPI
Q5T8R8,O43709,0,IDPPI
Q8IZD2,O43709,0,IDPPI
E9PI22,O43715,0,IDPPI
Q16633,O43715,0,IDPPI
Q76FK4,O43715,0,IDPPI
A6NIU2,O43716,0,IDPPI
P10092,O43716,0,IDPPI
Q9Y581,O43716,0,IDPPI
A1A4F0,O43736,0,IDPPI
Q13015,O43736,0,IDPPI
Q5SVJ3,O43736,0,IDPPI
Q9HCM3,O43736,0,IDPPI
Q9HAH7,O43739,0,IDPPI
Q9BRK4,O43741,1,IDPPI
P50549,O43745,0,IDPPI
O14684,O43747,0,PPI
O75071,O43747,0,IDPPI
Q8IYS4,O43747,0,IDPPI
Q8N912,O43747,0,IDPPI
Q9H910,O43747,0,IDPPI
O00287,O43749,0,IDPPI
Q6UXB0,O43752,0,IDPPI
Q8IUR7,O43752,1,PPI
Q96RJ3,O43752,0,IDPPI
O15041,O43759,0,PPI
Q8IYX3,O43759,0,IDPPI
Q96MG2,O43759,0,IDPPI
O75631,O43765,1,PPI
Q9Y2Y6,O43765,1,PPI
Q9H165,O43766,0,IDPPI
O15155,O43772,0,PPI
P57055,O43776,0,IDPPI
Q8TB33,O43776,0,IDPPI
Q96I45,O43781,0,IDPPI
A7MD48,O43790,0,IDPPI
Q86UU9,O43790,0,IDPPI
Q08426,O43805,1,PPI
Q96HA8,O43805,1,PPI
Q99757,O43805,1,PPI
Q9NS56,O43808,0,IDPPI
Q99932,O43809,1,IDPPI
Q6ZVN7,O43809,0,IDPPI
Q9BR10,O43809,0,IDPPI
Q9P127,O43809,0,IDPPI
P20396,O43819,0,IDPPI
E7EW31,O43820,0,IDPPI
Q68CJ9,O43822,0,IDPPI
Q6PH81,O43825,0,IDPPI
Q9NZV7,O43861,0,IDPPI
P51460,O43865,0,IDPPI
Q5T319,O43865,0,IDPPI
Q6ZSY5,O43865,0,IDPPI
Q9BX66,O43865,0,IDPPI
Q9BZF9,O43865,1,PPI
Q9Y3P8,O43866,0,IDPPI
O15527,O43868,0,PPI
O43772,O43868,0,PPI
Q03112,O43868,0,IDPPI
A6NJB7,O43896,0,IDPPI
Q5T036,O43897,0,IDPPI
Q8N7Z5,O43897,0,IDPPI
Q86T20,O43903,0,IDPPI
Q8NHZ7,O43903,0,IDPPI
P0C7Q2,O43909,0,IDPPI
O15550,O43913,0,PPI
P31274,O43916,0,IDPPI
Q96JE9,O43916,0,IDPPI
Q9BUL5,O43916,0,IDPPI
Q56VL3,O43920,0,IDPPI
Q96MU5,O43920,0,IDPPI
G3V211,O43921,0,IDPPI
P20963,O43924,0,IDPPI
Q6XPR3,O43924,0,IDPPI
Q9H7U1,O43927,0,IDPPI
P86481,O43933,0,IDPPI
Q8N1N5,O43933,0,IDPPI
E9PQR5,O43934,0,IDPPI
O14976,O43934,0,PPI
P19532,O43934,0,IDPPI
B8ZZ34,O60220,0,IDPPI
Q6UWI4,O60220,0,IDPPI
Q9BUL5,O60220,0,IDPPI
Q9NY87,O60220,0,IDPPI
Q92624,O60231,1,PPI
O15342,O60232,0,PPI
O75865,O60232,1,PPI
Q5T319,O60232,0,IDPPI
Q9Y228,O60232,1,IDPPI
P62328,O60234,0,IDPPI
Q5T035,O60234,0,IDPPI
Q8N769,O60234,0,IDPPI
Q96LC9,O60234,0,IDPPI
Q9NU63,O60234,0,IDPPI
Q14242,O60243,0,IDPPI
P51460,O60244,0,IDPPI
Q9P0W8,O60244,0,IDPPI
O00410,O60256,0,PPI
Q5W5W9,O60256,0,IDPPI
Q86UE4,O60256,0,IDPPI
Q96QK8,O60256,0,IDPPI
C9J6K1,O60258,0,PPI
Q8WUB2,O60259,0,IDPPI
P10092,O60262,0,IDPPI
Q8TAY7,O60262,0,IDPPI
Q6PGQ7,O60264,0,IDPPI
Q8NAE3,O60264,0,IDPPI
Q2T9K0,O60266,0,IDPPI
P55916,O60290,0,IDPPI
Q5VT33,O60294,0,IDPPI
Q8IZQ8,O60294,0,IDPPI
Q8IXJ9,O60306,0,IDPPI
A8MT70,O60308,0,IDPPI
Q8IV56,O60312,0,IDPPI
O15528,O60313,0,PPI
P60228,O60313,0,IDPPI
Q8WW18,O60313,0,IDPPI
Q969W9,O60313,0,IDPPI
A6NGG8,O60337,0,IDPPI
O60548,O60337,0,IDPPI
O60284,O60341,0,IDPPI
Q6ZV77,O60341,0,IDPPI
O15144,O60343,0,PPI
O75363,O60343,0,IDPPI
Q7Z6L0,O60343,0,IDPPI
Q8N5W9,O60343,0,IDPPI
Q9P2X7,O60343,0,IDPPI
P0CG20,O60346,0,IDPPI
Q5JRM2,O60346,0,IDPPI
Q8NCD3,O60346,0,IDPPI
Q6P387,O60359,0,IDPPI
Q9HAU0,O60359,0,IDPPI
Q5T0J3,O60391,0,IDPPI
Q8WWM1,O60403,0,IDPPI
O75128,O60404,0,IDPPI
Q8N7X1,O60431,0,IDPPI
O60479,O60449,0,IDPPI
Q2M3C7,O60449,0,IDPPI
Q5QGS0,O60462,0,IDPPI
A8MT70,O60477,0,IDPPI
Q8NBR9,O60477,0,IDPPI
Q8WTP9,O60477,0,IDPPI
Q9UH64,O60477,0,IDPPI
B1ATL7,O60486,0,IDPPI
Q86VE0,O60486,0,IDPPI
A8MZG2,O60487,0,IDPPI
Q9BSJ5,O60493,0,IDPPI
O14593,O60496,0,PPI
Q9UL58,O60500,0,IDPPI
P78414,O60503,0,IDPPI
B5MD39,O60506,0,PPI
O00232,O60506,0,PPI
Q2TAM9,O60507,0,IDPPI
Q9H5V7,O60507,0,IDPPI
Q3C1V8,O60508,0,IDPPI
Q8N912,O60508,0,IDPPI
Q9UBK5,O60508,0,IDPPI
Q9ULR5,O60508,0,IDPPI
A6NDA9,O60519,0,PPI
P63279,O60519,1,PPI
Q0VDD7,O60519,0,IDPPI
Q69YZ2,O60524,0,IDPPI
Q9P298,O60524,0,IDPPI
Q9NNZ6,O60551,0,IDPPI
P59942,O60565,0,IDPPI
Q8ND56,O60565,0,IDPPI
Q99750,O60573,1,IDPPI
Q9BRK4,O60573,1,IDPPI
Q02086,O60575,0,IDPPI
A4D1E9,O60602,0,PPI
A6NDU8,O60602,0,PPI
Q3LI62,O60602,0,IDPPI
Q00LT1,O60603,0,IDPPI
Q9NQ92,O60603,0,IDPPI
Q9Y2D5,O60603,0,IDPPI
O15529,O60609,0,PPI
Q8WVX3,O60609,0,IDPPI
C9JC47,O60635,0,IDPPI
F8WCM5,O60635,0,IDPPI
Q70YC5,O60635,0,IDPPI
Q96IK5,O60645,1,PPI
O43570,O60656,0,PPI
P98082,O60656,0,IDPPI
Q8IV56,O60656,0,IDPPI
Q9UEU0,O60669,1,PPI
B0FP48,O60671,0,PPI
P52945,O60671,0,IDPPI
Q13480,O60671,0,IDPPI
Q8NHG7,O60675,0,IDPPI
P58304,O60676,0,IDPPI
Q14153,O60676,0,IDPPI
O43708,O60683,0,PPI
O43739,O60687,0,PPI
Q8WWF1,O60701,0,IDPPI
Q13956,O60706,0,IDPPI
Q96EZ4,O60706,0,IDPPI
O15037,O60725,0,PPI
Q8IXS0,O60725,0,IDPPI
Q8N1F7,O60733,1,PPI
Q9NZL9,O60733,1,PPI
P35318,O60739,0,IDPPI
B2RXH4,O60762,0,IDPPI
Q05D60,O60762,0,IDPPI
O60232,O60763,0,PPI
O95561,O60774,0,IDPPI
Q8TF50,O60774,0,IDPPI
Q9H246,O60774,0,IDPPI
A1A4Y4,O60779,0,PPI
Q5T6F2,O60779,0,IDPPI
A6NER3,O60783,0,IDPPI
Q8WWM1,O60783,0,IDPPI
Q96F83,O60783,0,IDPPI
O60508,O60809,0,PPI
C9J6K1,O60810,0,PPI
O60315,O60810,0,IDPPI
Q7Z2X7,O60811,0,IDPPI
Q8TAX7,O60813,0,IDPPI
P53539,O60825,0,IDPPI
Q9NSK7,O60825,0,IDPPI
Q5T3I0,O60826,0,IDPPI
Q96ME7,O60826,0,IDPPI
Q96JN0,O60830,0,IDPPI
Q13316,O60832,0,IDPPI
Q6ZV80,O60832,0,IDPPI
O43765,O60844,1,PPI
Q8IUI4,O60858,0,IDPPI
B5MD39,O60861,0,PPI
Q5TFG8,O60861,0,IDPPI
Q32M92,O60870,0,IDPPI
O15068,O60883,0,PPI
P24593,O60883,1,PPI
P78411,O60883,0,IDPPI
Q5JX71,O60883,1,IDPPI
Q7Z3B3,O60883,0,IDPPI
Q8N5K1,O60883,1,PPI
Q9BU79,O60883,1,PPI
Q8IYX7,O60888,0,IDPPI
A0PJW8,O60890,0,IDPPI
Q14761,O60890,0,IDPPI
Q9BYE4,O60890,0,IDPPI
Q9Y252,O60890,0,IDPPI
O15213,O60894,0,PPI
Q6P387,O60894,0,IDPPI
Q9P2X7,O60894,0,IDPPI
Q9Y4H4,O60894,0,IDPPI
P22528,O60895,0,IDPPI
P04279,O60906,0,IDPPI
Q14973,O60906,1,PPI
Q96L11,O60906,0,IDPPI
Q13200,O60911,0,IDPPI
Q96PE5,O60911,0,IDPPI
Q9NRA8,O60911,0,IDPPI
Q5T230,O60925,0,IDPPI
Q9NY87,O60925,0,IDPPI
Q8IY31,O60927,1,IDPPI
Q14D33,O60928,0,IDPPI
Q6NSI3,O60930,0,IDPPI
P61129,O60938,0,IDPPI
Q5SSG8,O60941,0,IDPPI
Q96GU1,O60941,0,IDPPI
O00458,O75027,0,PPI
Q2NL68,O75027,0,IDPPI
Q86SX3,O75027,0,IDPPI
O00746,O75031,1,PPI
O43474,O75031,1,IDPPI
O75934,O75031,1,PPI
O95755,O75031,1,PPI
Q53FD0,O75031,1,IDPPI
Q86X02,O75031,1,IDPPI
Q8IYE0,O75031,1,PPI
Q8N3C7,O75031,1,PPI
Q8ND83,O75031,1,IDPPI
Q8TBB1,O75031,1,PPI
Q92805,O75031,1,PPI
Q9NQL9,O75031,1,IDPPI
Q9BRR8,O75051,0,IDPPI
Q86WS4,O75063,0,IDPPI
O95810,O75072,0,IDPPI
P34741,O75072,0,IDPPI
Q96PV7,O75072,0,IDPPI
Q7Z4U5,O75074,0,IDPPI
O00409,O75078,0,IDPPI
P27816,O75078,0,IDPPI
Q96IT1,O75078,0,IDPPI
Q96AQ9,O75083,0,IDPPI
Q7Z2X7,O75084,0,IDPPI
Q8WU43,O75084,0,IDPPI
Q9NYF8,O75084,0,IDPPI
Q9Y2H5,O75084,0,IDPPI
Q9UJU5,O75093,0,IDPPI
O60783,O75096,0,PPI
Q15742,O75096,0,IDPPI
P0CZ25,O75110,0,IDPPI
Q9H1L0,O75110,0,IDPPI
Q14153,O75113,0,IDPPI
Q9P270,O75113,0,IDPPI
O43303,O75127,0,IDPPI
P08247,O75127,1,PPI
Q9Y3P8,O75127,0,IDPPI
Q96KT0,O75140,0,IDPPI
Q96LR9,O75140,0,IDPPI
O00198,O75144,0,IDPPI
Q53HC0,O75144,0,IDPPI
Q96RM1,O75144,0,IDPPI
Q9H7T9,O75144,0,IDPPI
Q9UBB9,O75146,1,PPI
P04279,O75147,0,IDPPI
Q14151,O75147,0,IDPPI
Q8IWL8,O75153,0,IDPPI
Q96QH2,O75161,0,IDPPI
Q9NW75,O75161,0,IDPPI
